Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 22:00:00,Denmark,East Denmark,DK-DK2,141.32,217.69,78.28,75.05,entsoe.eu,false,
2024-01-01 23:00:00,Denmark,East Denmark,DK-DK2,144.74,215.27,77.68,74.16,entsoe.eu,false,
2024-01-02 00:00:00,Denmark,East Denmark,DK-DK2,152.7,224.06,76.56,72.75,entsoe.eu,false,
2024-01-02 01:00:00,Denmark,East Denmark,DK-DK2,155.93,228.31,75.9,72.12,entsoe.eu,false,
2024-01-02 02:00:00,Denmark,East Denmark,DK-DK2,151.09,221.93,76.62,73.15,entsoe.eu,false,
2024-01-02 03:00:00,Denmark,East Denmark,DK-DK2,156.8,228.85,75.73,72.34,entsoe.eu,false,
2024-01-02 04:00:00,Denmark,East Denmark,DK-DK2,156.18,235.12,75.77,73.02,entsoe.eu,false,
2024-01-02 05:00:00,Denmark,East Denmark,DK-DK2,146.61,230.73,77.23,74.47,entsoe.eu,false,
2024-01-02 06:00:00,Denmark,East Denmark,DK-DK2,151.85,237.71,76.46,74.16,entsoe.eu,false,
2024-01-02 07:00:00,Denmark,East Denmark,DK-DK2,148.25,235.58,77.18,75.2,entsoe.eu,false,
2024-01-02 08:00:00,Denmark,East Denmark,DK-DK2,150.88,237.93,77.16,75.31,entsoe.eu,false,
2024-01-02 09:00:00,Denmark,East Denmark,DK-DK2,140.99,231.38,78.01,76.57,entsoe.eu,false,
2024-01-02 10:00:00,Denmark,East Denmark,DK-DK2,124.81,207.3,80.27,79.13,entsoe.eu,false,
2024-01-02 11:00:00,Denmark,East Denmark,DK-DK2,105.85,190.97,82.34,82.22,entsoe.eu,false,
2024-01-02 12:00:00,Denmark,East Denmark,DK-DK2,97.43,174.85,83.62,83.51,entsoe.eu,false,
2024-01-02 13:00:00,Denmark,East Denmark,DK-DK2,93.93,167.57,83.72,83.66,entsoe.eu,false,
2024-01-02 14:00:00,Denmark,East Denmark,DK-DK2,96.13,171.65,83.32,83.27,entsoe.eu,false,
2024-01-02 15:00:00,Denmark,East Denmark,DK-DK2,96.28,170.77,83.35,83.28,entsoe.eu,false,
2024-01-02 16:00:00,Denmark,East Denmark,DK-DK2,87.19,159.11,85.31,85.26,entsoe.eu,false,
2024-01-02 17:00:00,Denmark,East Denmark,DK-DK2,83.22,154.12,86.05,85.99,entsoe.eu,false,
2024-01-02 18:00:00,Denmark,East Denmark,DK-DK2,89.37,156.83,85.83,85.29,entsoe.eu,false,
2024-01-02 19:00:00,Denmark,East Denmark,DK-DK2,90.93,156.73,85.89,85.13,entsoe.eu,false,
2024-01-02 20:00:00,Denmark,East Denmark,DK-DK2,90.78,155.23,85.87,85.09,entsoe.eu,false,
2024-01-02 21:00:00,Denmark,East Denmark,DK-DK2,89.41,149.7,86.21,85.59,entsoe.eu,false,
2024-01-02 22:00:00,Denmark,East Denmark,DK-DK2,81.15,138.62,87.65,87.1,entsoe.eu,false,
2024-01-02 23:00:00,Denmark,East Denmark,DK-DK2,67.23,127.21,90.0,89.17,entsoe.eu,false,
2024-01-03 00:00:00,Denmark,East Denmark,DK-DK2,68.19,125.66,89.88,88.98,entsoe.eu,false,
2024-01-03 01:00:00,Denmark,East Denmark,DK-DK2,68.86,126.75,89.77,89.12,entsoe.eu,false,
2024-01-03 02:00:00,Denmark,East Denmark,DK-DK2,68.56,125.53,89.81,89.12,entsoe.eu,false,
2024-01-03 03:00:00,Denmark,East Denmark,DK-DK2,69.0,125.96,89.71,88.98,entsoe.eu,false,
2024-01-03 04:00:00,Denmark,East Denmark,DK-DK2,69.86,128.37,89.48,88.36,entsoe.eu,false,
2024-01-03 05:00:00,Denmark,East Denmark,DK-DK2,70.76,132.55,89.28,88.32,entsoe.eu,false,
2024-01-03 06:00:00,Denmark,East Denmark,DK-DK2,82.93,148.4,87.41,86.55,entsoe.eu,false,
2024-01-03 07:00:00,Denmark,East Denmark,DK-DK2,91.68,155.86,86.0,85.17,entsoe.eu,false,
2024-01-03 08:00:00,Denmark,East Denmark,DK-DK2,80.79,146.08,87.69,86.92,entsoe.eu,false,
2024-01-03 09:00:00,Denmark,East Denmark,DK-DK2,79.83,145.97,87.64,86.91,entsoe.eu,false,
2024-01-03 10:00:00,Denmark,East Denmark,DK-DK2,82.38,147.61,87.14,86.41,entsoe.eu,false,
2024-01-03 11:00:00,Denmark,East Denmark,DK-DK2,92.43,157.56,85.72,84.95,entsoe.eu,false,
2024-01-03 12:00:00,Denmark,East Denmark,DK-DK2,103.12,166.75,83.9,83.01,entsoe.eu,false,
2024-01-03 13:00:00,Denmark,East Denmark,DK-DK2,103.93,168.68,83.78,82.72,entsoe.eu,false,
2024-01-03 14:00:00,Denmark,East Denmark,DK-DK2,106.73,171.29,83.35,82.23,entsoe.eu,false,
2024-01-03 15:00:00,Denmark,East Denmark,DK-DK2,117.25,180.51,82.37,81.13,entsoe.eu,false,
2024-01-03 16:00:00,Denmark,East Denmark,DK-DK2,120.31,189.29,81.29,80.47,entsoe.eu,false,
2024-01-03 17:00:00,Denmark,East Denmark,DK-DK2,108.41,186.01,81.8,81.22,entsoe.eu,false,
2024-01-03 18:00:00,Denmark,East Denmark,DK-DK2,105.1,182.33,81.85,81.81,entsoe.eu,false,
2024-01-03 19:00:00,Denmark,East Denmark,DK-DK2,115.61,192.26,81.22,80.57,entsoe.eu,false,
2024-01-03 20:00:00,Denmark,East Denmark,DK-DK2,88.17,170.0,86.0,85.23,entsoe.eu,false,
2024-01-03 21:00:00,Denmark,East Denmark,DK-DK2,68.45,150.71,89.28,87.27,entsoe.eu,false,
2024-01-03 22:00:00,Denmark,East Denmark,DK-DK2,82.01,162.82,87.51,86.53,entsoe.eu,false,
2024-01-03 23:00:00,Denmark,East Denmark,DK-DK2,91.41,167.15,86.28,84.86,entsoe.eu,false,
2024-01-04 00:00:00,Denmark,East Denmark,DK-DK2,91.64,163.04,86.17,84.63,entsoe.eu,false,
2024-01-04 01:00:00,Denmark,East Denmark,DK-DK2,87.98,157.74,86.64,85.26,entsoe.eu,false,
2024-01-04 02:00:00,Denmark,East Denmark,DK-DK2,86.6,155.35,86.92,85.62,entsoe.eu,false,
2024-01-04 03:00:00,Denmark,East Denmark,DK-DK2,90.93,159.4,86.13,84.79,entsoe.eu,false,
2024-01-04 04:00:00,Denmark,East Denmark,DK-DK2,91.95,160.15,85.91,84.75,entsoe.eu,false,
2024-01-04 05:00:00,Denmark,East Denmark,DK-DK2,100.42,170.5,84.46,83.57,entsoe.eu,false,
2024-01-04 06:00:00,Denmark,East Denmark,DK-DK2,107.21,183.53,82.13,81.71,entsoe.eu,false,
2024-01-04 07:00:00,Denmark,East Denmark,DK-DK2,103.28,181.83,81.58,81.4,entsoe.eu,false,
2024-01-04 08:00:00,Denmark,East Denmark,DK-DK2,129.01,200.48,78.91,78.2,entsoe.eu,false,
2024-01-04 09:00:00,Denmark,East Denmark,DK-DK2,125.29,202.88,79.04,78.23,entsoe.eu,false,
2024-01-04 10:00:00,Denmark,East Denmark,DK-DK2,135.4,212.2,78.26,77.4,entsoe.eu,false,
2024-01-04 11:00:00,Denmark,East Denmark,DK-DK2,147.33,225.01,76.35,75.3,entsoe.eu,false,
2024-01-04 12:00:00,Denmark,East Denmark,DK-DK2,171.09,249.56,73.19,71.86,entsoe.eu,false,
2024-01-04 13:00:00,Denmark,East Denmark,DK-DK2,174.67,261.12,72.4,71.05,entsoe.eu,false,
2024-01-04 14:00:00,Denmark,East Denmark,DK-DK2,197.89,288.41,68.94,67.29,entsoe.eu,false,
2024-01-04 15:00:00,Denmark,East Denmark,DK-DK2,238.3,326.93,63.21,60.95,entsoe.eu,false,
2024-01-04 16:00:00,Denmark,East Denmark,DK-DK2,259.69,349.82,60.96,58.65,entsoe.eu,false,
2024-01-04 17:00:00,Denmark,East Denmark,DK-DK2,280.29,374.8,57.39,55.17,entsoe.eu,false,
2024-01-04 18:00:00,Denmark,East Denmark,DK-DK2,277.54,379.96,55.39,52.76,entsoe.eu,false,
2024-01-04 19:00:00,Denmark,East Denmark,DK-DK2,265.31,372.61,57.41,54.16,entsoe.eu,false,
2024-01-04 20:00:00,Denmark,East Denmark,DK-DK2,280.1,391.84,55.19,52.47,entsoe.eu,false,
2024-01-04 21:00:00,Denmark,East Denmark,DK-DK2,242.41,352.08,61.04,56.33,entsoe.eu,false,
2024-01-04 22:00:00,Denmark,East Denmark,DK-DK2,198.08,302.0,68.11,59.99,entsoe.eu,false,
2024-01-04 23:00:00,Denmark,East Denmark,DK-DK2,218.11,333.88,64.41,60.65,entsoe.eu,false,
2024-01-05 00:00:00,Denmark,East Denmark,DK-DK2,222.31,333.93,65.55,62.16,entsoe.eu,false,
2024-01-05 01:00:00,Denmark,East Denmark,DK-DK2,213.47,320.59,67.19,63.59,entsoe.eu,false,
2024-01-05 02:00:00,Denmark,East Denmark,DK-DK2,203.47,308.53,68.7,65.59,entsoe.eu,false,
2024-01-05 03:00:00,Denmark,East Denmark,DK-DK2,197.53,299.23,69.52,66.67,entsoe.eu,false,
2024-01-05 04:00:00,Denmark,East Denmark,DK-DK2,190.02,293.14,70.59,67.93,entsoe.eu,false,
2024-01-05 05:00:00,Denmark,East Denmark,DK-DK2,195.43,295.58,69.32,66.76,entsoe.eu,false,
2024-01-05 06:00:00,Denmark,East Denmark,DK-DK2,199.07,297.78,69.65,67.99,entsoe.eu,false,
2024-01-05 07:00:00,Denmark,East Denmark,DK-DK2,202.26,299.59,69.14,67.74,entsoe.eu,false,
2024-01-05 08:00:00,Denmark,East Denmark,DK-DK2,200.49,296.6,69.72,68.65,entsoe.eu,false,
2024-01-05 09:00:00,Denmark,East Denmark,DK-DK2,192.93,288.2,70.85,69.92,entsoe.eu,false,
2024-01-05 10:00:00,Denmark,East Denmark,DK-DK2,182.06,274.03,71.79,70.97,entsoe.eu,false,
2024-01-05 11:00:00,Denmark,East Denmark,DK-DK2,175.84,263.83,73.06,72.16,entsoe.eu,false,
2024-01-05 12:00:00,Denmark,East Denmark,DK-DK2,169.34,256.5,74.03,73.08,entsoe.eu,false,
2024-01-05 13:00:00,Denmark,East Denmark,DK-DK2,169.22,255.23,73.87,72.89,entsoe.eu,false,
2024-01-05 14:00:00,Denmark,East Denmark,DK-DK2,165.85,250.85,74.27,73.12,entsoe.eu,false,
2024-01-05 15:00:00,Denmark,East Denmark,DK-DK2,171.49,254.61,73.61,72.4,entsoe.eu,false,
2024-01-05 16:00:00,Denmark,East Denmark,DK-DK2,170.92,252.72,74.16,72.9,entsoe.eu,false,
2024-01-05 17:00:00,Denmark,East Denmark,DK-DK2,165.2,245.85,74.95,73.84,entsoe.eu,false,
2024-01-05 18:00:00,Denmark,East Denmark,DK-DK2,172.88,251.04,73.67,72.87,entsoe.eu,false,
2024-01-05 19:00:00,Denmark,East Denmark,DK-DK2,177.16,257.08,72.72,71.93,entsoe.eu,false,
2024-01-05 20:00:00,Denmark,East Denmark,DK-DK2,175.54,254.55,73.08,72.15,entsoe.eu,false,
2024-01-05 21:00:00,Denmark,East Denmark,DK-DK2,168.14,245.91,74.01,73.13,entsoe.eu,false,
2024-01-05 22:00:00,Denmark,East Denmark,DK-DK2,151.95,231.18,75.91,75.06,entsoe.eu,false,
2024-01-05 23:00:00,Denmark,East Denmark,DK-DK2,158.08,237.94,75.79,74.5,entsoe.eu,false,
2024-01-06 00:00:00,Denmark,East Denmark,DK-DK2,163.23,241.01,75.14,73.37,entsoe.eu,false,
2024-01-06 01:00:00,Denmark,East Denmark,DK-DK2,161.7,240.01,75.31,73.35,entsoe.eu,false,
2024-01-06 02:00:00,Denmark,East Denmark,DK-DK2,163.47,235.47,75.03,72.79,entsoe.eu,false,
2024-01-06 03:00:00,Denmark,East Denmark,DK-DK2,160.24,237.7,75.59,73.25,entsoe.eu,false,
2024-01-06 04:00:00,Denmark,East Denmark,DK-DK2,164.95,242.89,74.96,72.58,entsoe.eu,false,
2024-01-06 05:00:00,Denmark,East Denmark,DK-DK2,168.89,245.99,74.55,72.19,entsoe.eu,false,
2024-01-06 06:00:00,Denmark,East Denmark,DK-DK2,174.41,251.74,74.04,72.17,entsoe.eu,false,
2024-01-06 07:00:00,Denmark,East Denmark,DK-DK2,179.57,256.31,73.3,71.57,entsoe.eu,false,
2024-01-06 08:00:00,Denmark,East Denmark,DK-DK2,188.89,265.2,71.11,69.47,entsoe.eu,false,
2024-01-06 09:00:00,Denmark,East Denmark,DK-DK2,187.41,266.58,71.44,69.72,entsoe.eu,false,
2024-01-06 10:00:00,Denmark,East Denmark,DK-DK2,185.64,266.26,71.67,70.02,entsoe.eu,false,
2024-01-06 11:00:00,Denmark,East Denmark,DK-DK2,191.83,270.79,70.79,68.92,entsoe.eu,false,
2024-01-06 12:00:00,Denmark,East Denmark,DK-DK2,187.75,266.68,71.39,69.28,entsoe.eu,false,
2024-01-06 13:00:00,Denmark,East Denmark,DK-DK2,189.24,267.19,71.73,69.47,entsoe.eu,false,
2024-01-06 14:00:00,Denmark,East Denmark,DK-DK2,191.89,271.18,70.88,68.51,entsoe.eu,false,
2024-01-06 15:00:00,Denmark,East Denmark,DK-DK2,199.86,279.11,69.77,67.39,entsoe.eu,false,
2024-01-06 16:00:00,Denmark,East Denmark,DK-DK2,205.15,282.18,69.81,67.32,entsoe.eu,false,
2024-01-06 17:00:00,Denmark,East Denmark,DK-DK2,209.18,285.89,69.6,67.34,entsoe.eu,false,
2024-01-06 18:00:00,Denmark,East Denmark,DK-DK2,204.31,283.17,69.58,67.52,entsoe.eu,false,
2024-01-06 19:00:00,Denmark,East Denmark,DK-DK2,203.65,284.37,69.52,67.18,entsoe.eu,false,
2024-01-06 20:00:00,Denmark,East Denmark,DK-DK2,218.1,296.03,67.24,64.94,entsoe.eu,false,
2024-01-06 21:00:00,Denmark,East Denmark,DK-DK2,220.69,298.93,66.89,64.49,entsoe.eu,false,
2024-01-06 22:00:00,Denmark,East Denmark,DK-DK2,215.21,294.24,67.71,65.51,entsoe.eu,false,
2024-01-06 23:00:00,Denmark,East Denmark,DK-DK2,197.6,282.8,70.97,68.84,entsoe.eu,false,
2024-01-07 00:00:00,Denmark,East Denmark,DK-DK2,188.37,275.1,71.99,69.69,entsoe.eu,false,
2024-01-07 01:00:00,Denmark,East Denmark,DK-DK2,185.37,272.08,72.59,69.57,entsoe.eu,false,
2024-01-07 02:00:00,Denmark,East Denmark,DK-DK2,188.49,276.08,72.31,68.91,entsoe.eu,false,
2024-01-07 03:00:00,Denmark,East Denmark,DK-DK2,196.82,285.6,71.05,67.56,entsoe.eu,false,
2024-01-07 04:00:00,Denmark,East Denmark,DK-DK2,203.61,296.66,70.15,66.59,entsoe.eu,false,
2024-01-07 05:00:00,Denmark,East Denmark,DK-DK2,220.62,315.06,67.61,64.21,entsoe.eu,false,
2024-01-07 06:00:00,Denmark,East Denmark,DK-DK2,240.0,334.93,64.3,61.19,entsoe.eu,false,
2024-01-07 07:00:00,Denmark,East Denmark,DK-DK2,254.96,351.91,62.02,59.23,entsoe.eu,false,
2024-01-07 08:00:00,Denmark,East Denmark,DK-DK2,254.92,352.38,61.87,59.63,entsoe.eu,false,
2024-01-07 09:00:00,Denmark,East Denmark,DK-DK2,239.99,336.78,63.82,61.92,entsoe.eu,false,
2024-01-07 10:00:00,Denmark,East Denmark,DK-DK2,216.62,310.7,66.77,65.26,entsoe.eu,false,
2024-01-07 11:00:00,Denmark,East Denmark,DK-DK2,200.09,292.46,68.62,67.25,entsoe.eu,false,
2024-01-07 12:00:00,Denmark,East Denmark,DK-DK2,181.57,275.71,70.88,69.63,entsoe.eu,false,
2024-01-07 13:00:00,Denmark,East Denmark,DK-DK2,153.77,243.99,74.0,73.26,entsoe.eu,false,
2024-01-07 14:00:00,Denmark,East Denmark,DK-DK2,145.45,237.02,74.82,74.01,entsoe.eu,false,
2024-01-07 15:00:00,Denmark,East Denmark,DK-DK2,198.17,284.79,68.63,66.95,entsoe.eu,false,
2024-01-07 16:00:00,Denmark,East Denmark,DK-DK2,179.49,267.72,70.44,69.39,entsoe.eu,false,
2024-01-07 17:00:00,Denmark,East Denmark,DK-DK2,176.04,262.81,71.9,70.97,entsoe.eu,false,
2024-01-07 18:00:00,Denmark,East Denmark,DK-DK2,171.59,254.74,72.73,71.84,entsoe.eu,false,
2024-01-07 19:00:00,Denmark,East Denmark,DK-DK2,196.99,270.07,69.9,68.85,entsoe.eu,false,
2024-01-07 20:00:00,Denmark,East Denmark,DK-DK2,179.45,257.85,71.91,70.92,entsoe.eu,false,
2024-01-07 21:00:00,Denmark,East Denmark,DK-DK2,98.26,182.34,81.76,81.49,entsoe.eu,false,
2024-01-07 22:00:00,Denmark,East Denmark,DK-DK2,91.25,174.69,83.72,83.18,entsoe.eu,false,
2024-01-07 23:00:00,Denmark,East Denmark,DK-DK2,71.63,142.91,88.0,82.34,entsoe.eu,false,
2024-01-08 00:00:00,Denmark,East Denmark,DK-DK2,80.41,152.97,86.75,82.66,entsoe.eu,false,
2024-01-08 01:00:00,Denmark,East Denmark,DK-DK2,97.65,172.2,84.36,81.51,entsoe.eu,false,
2024-01-08 02:00:00,Denmark,East Denmark,DK-DK2,87.51,167.6,85.05,84.06,entsoe.eu,false,
2024-01-08 03:00:00,Denmark,East Denmark,DK-DK2,101.79,181.77,83.33,82.06,entsoe.eu,false,
2024-01-08 04:00:00,Denmark,East Denmark,DK-DK2,141.63,219.18,78.65,76.97,entsoe.eu,false,
2024-01-08 05:00:00,Denmark,East Denmark,DK-DK2,173.45,252.43,73.31,71.82,entsoe.eu,false,
2024-01-08 06:00:00,Denmark,East Denmark,DK-DK2,196.58,277.12,69.32,67.74,entsoe.eu,false,
2024-01-08 07:00:00,Denmark,East Denmark,DK-DK2,226.36,313.99,64.59,63.25,entsoe.eu,false,
2024-01-08 08:00:00,Denmark,East Denmark,DK-DK2,258.84,348.29,60.03,58.92,entsoe.eu,false,
2024-01-08 09:00:00,Denmark,East Denmark,DK-DK2,267.7,354.69,58.74,57.76,entsoe.eu,false,
2024-01-08 10:00:00,Denmark,East Denmark,DK-DK2,260.67,348.68,59.47,58.72,entsoe.eu,false,
2024-01-08 11:00:00,Denmark,East Denmark,DK-DK2,250.95,334.96,61.49,60.75,entsoe.eu,false,
2024-01-08 12:00:00,Denmark,East Denmark,DK-DK2,252.94,338.12,61.0,60.3,entsoe.eu,false,
2024-01-08 13:00:00,Denmark,East Denmark,DK-DK2,272.23,361.69,57.87,57.05,entsoe.eu,false,
2024-01-08 14:00:00,Denmark,East Denmark,DK-DK2,300.8,394.07,54.0,52.69,entsoe.eu,false,
2024-01-08 15:00:00,Denmark,East Denmark,DK-DK2,303.29,399.94,53.79,52.42,entsoe.eu,false,
2024-01-08 16:00:00,Denmark,East Denmark,DK-DK2,298.93,393.65,55.04,54.08,entsoe.eu,false,
2024-01-08 17:00:00,Denmark,East Denmark,DK-DK2,294.3,388.34,55.48,54.87,entsoe.eu,false,
2024-01-08 18:00:00,Denmark,East Denmark,DK-DK2,293.82,396.09,55.23,54.77,entsoe.eu,false,
2024-01-08 19:00:00,Denmark,East Denmark,DK-DK2,283.89,392.11,56.46,55.54,entsoe.eu,false,
2024-01-08 20:00:00,Denmark,East Denmark,DK-DK2,276.64,383.67,58.24,56.73,entsoe.eu,false,
2024-01-08 21:00:00,Denmark,East Denmark,DK-DK2,211.22,319.27,65.64,61.13,entsoe.eu,false,
2024-01-08 22:00:00,Denmark,East Denmark,DK-DK2,242.7,356.93,62.09,59.67,entsoe.eu,false,
2024-01-08 23:00:00,Denmark,East Denmark,DK-DK2,148.81,251.72,74.65,65.89,entsoe.eu,false,
2024-01-09 00:00:00,Denmark,East Denmark,DK-DK2,98.8,195.98,81.99,70.04,entsoe.eu,false,
2024-01-09 01:00:00,Denmark,East Denmark,DK-DK2,96.47,192.64,81.1,69.68,entsoe.eu,false,
2024-01-09 02:00:00,Denmark,East Denmark,DK-DK2,128.83,231.01,77.62,67.11,entsoe.eu,false,
2024-01-09 03:00:00,Denmark,East Denmark,DK-DK2,132.5,238.22,77.63,66.99,entsoe.eu,false,
2024-01-09 04:00:00,Denmark,East Denmark,DK-DK2,184.66,274.53,69.26,59.37,entsoe.eu,false,
2024-01-09 05:00:00,Denmark,East Denmark,DK-DK2,280.89,380.66,54.92,51.42,entsoe.eu,false,
2024-01-09 06:00:00,Denmark,East Denmark,DK-DK2,322.37,419.44,50.27,47.86,entsoe.eu,false,
2024-01-09 07:00:00,Denmark,East Denmark,DK-DK2,325.21,422.71,51.01,49.11,entsoe.eu,false,
2024-01-09 08:00:00,Denmark,East Denmark,DK-DK2,319.64,418.26,52.4,50.93,entsoe.eu,false,
2024-01-09 09:00:00,Denmark,East Denmark,DK-DK2,308.8,408.6,53.48,52.18,entsoe.eu,false,
2024-01-09 10:00:00,Denmark,East Denmark,DK-DK2,302.21,404.69,54.03,52.94,entsoe.eu,false,
2024-01-09 11:00:00,Denmark,East Denmark,DK-DK2,284.14,390.85,56.5,56.03,entsoe.eu,false,
2024-01-09 12:00:00,Denmark,East Denmark,DK-DK2,277.62,387.39,57.59,56.97,entsoe.eu,false,
2024-01-09 13:00:00,Denmark,East Denmark,DK-DK2,287.37,398.53,56.22,55.05,entsoe.eu,false,
2024-01-09 14:00:00,Denmark,East Denmark,DK-DK2,295.37,407.85,55.36,53.43,entsoe.eu,false,
2024-01-09 15:00:00,Denmark,East Denmark,DK-DK2,300.6,413.44,54.51,52.57,entsoe.eu,false,
2024-01-09 16:00:00,Denmark,East Denmark,DK-DK2,297.21,410.74,54.49,52.79,entsoe.eu,false,
2024-01-09 17:00:00,Denmark,East Denmark,DK-DK2,296.82,411.15,54.72,53.16,entsoe.eu,false,
2024-01-09 18:00:00,Denmark,East Denmark,DK-DK2,267.73,387.98,57.58,55.3,entsoe.eu,false,
2024-01-09 19:00:00,Denmark,East Denmark,DK-DK2,237.4,359.37,60.72,57.46,entsoe.eu,false,
2024-01-09 20:00:00,Denmark,East Denmark,DK-DK2,188.01,309.21,66.81,60.99,entsoe.eu,false,
2024-01-09 21:00:00,Denmark,East Denmark,DK-DK2,145.21,262.85,72.72,64.18,entsoe.eu,false,
2024-01-09 22:00:00,Denmark,East Denmark,DK-DK2,150.85,264.86,71.51,63.61,entsoe.eu,false,
2024-01-09 23:00:00,Denmark,East Denmark,DK-DK2,110.5,202.39,78.93,64.74,entsoe.eu,false,
2024-01-10 00:00:00,Denmark,East Denmark,DK-DK2,93.44,184.73,81.82,66.81,entsoe.eu,false,
2024-01-10 01:00:00,Denmark,East Denmark,DK-DK2,78.52,169.71,84.8,68.46,entsoe.eu,false,
2024-01-10 02:00:00,Denmark,East Denmark,DK-DK2,78.36,172.11,84.76,68.54,entsoe.eu,false,
2024-01-10 03:00:00,Denmark,East Denmark,DK-DK2,76.45,161.57,85.14,67.41,entsoe.eu,false,
2024-01-10 04:00:00,Denmark,East Denmark,DK-DK2,125.87,199.39,77.26,59.79,entsoe.eu,false,
2024-01-10 05:00:00,Denmark,East Denmark,DK-DK2,315.79,407.06,49.2,43.28,entsoe.eu,false,
2024-01-10 06:00:00,Denmark,East Denmark,DK-DK2,374.04,464.46,42.88,39.94,entsoe.eu,false,
2024-01-10 07:00:00,Denmark,East Denmark,DK-DK2,361.1,449.64,45.0,41.69,entsoe.eu,false,
2024-01-10 08:00:00,Denmark,East Denmark,DK-DK2,346.88,435.54,47.35,43.9,entsoe.eu,false,
2024-01-10 09:00:00,Denmark,East Denmark,DK-DK2,314.91,403.49,51.22,47.06,entsoe.eu,false,
2024-01-10 10:00:00,Denmark,East Denmark,DK-DK2,303.54,392.51,52.59,48.82,entsoe.eu,false,
2024-01-10 11:00:00,Denmark,East Denmark,DK-DK2,305.39,396.51,52.46,49.53,entsoe.eu,false,
2024-01-10 12:00:00,Denmark,East Denmark,DK-DK2,306.06,396.85,52.28,48.39,entsoe.eu,false,
2024-01-10 13:00:00,Denmark,East Denmark,DK-DK2,320.48,412.46,50.0,46.59,entsoe.eu,false,
2024-01-10 14:00:00,Denmark,East Denmark,DK-DK2,282.8,367.76,54.52,48.36,entsoe.eu,false,
2024-01-10 15:00:00,Denmark,East Denmark,DK-DK2,205.35,284.85,64.95,55.57,entsoe.eu,false,
2024-01-10 16:00:00,Denmark,East Denmark,DK-DK2,248.56,327.73,60.83,52.9,entsoe.eu,false,
2024-01-10 17:00:00,Denmark,East Denmark,DK-DK2,240.3,319.3,61.88,53.94,entsoe.eu,false,
2024-01-10 18:00:00,Denmark,East Denmark,DK-DK2,269.09,350.11,58.38,51.69,entsoe.eu,false,
2024-01-10 19:00:00,Denmark,East Denmark,DK-DK2,175.15,251.19,69.34,59.98,entsoe.eu,false,
2024-01-10 20:00:00,Denmark,East Denmark,DK-DK2,150.6,226.0,72.34,62.85,entsoe.eu,false,
