Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Northern Ireland,Northern Ireland,GB-NIR,209.55,288.79,49.11,45.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 01:00:00,Northern Ireland,Northern Ireland,GB-NIR,201.84,278.67,50.99,47.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 02:00:00,Northern Ireland,Northern Ireland,GB-NIR,210.28,290.31,48.98,41.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 03:00:00,Northern Ireland,Northern Ireland,GB-NIR,226.87,312.06,45.05,36.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 04:00:00,Northern Ireland,Northern Ireland,GB-NIR,224.49,309.01,45.59,37.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 05:00:00,Northern Ireland,Northern Ireland,GB-NIR,225.75,310.67,45.36,37.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 06:00:00,Northern Ireland,Northern Ireland,GB-NIR,219.43,302.18,46.98,38.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 07:00:00,Northern Ireland,Northern Ireland,GB-NIR,201.19,278.11,51.46,43.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 08:00:00,Northern Ireland,Northern Ireland,GB-NIR,189.34,263.79,54.23,44.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 09:00:00,Northern Ireland,Northern Ireland,GB-NIR,183.62,257.62,55.45,47.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 10:00:00,Northern Ireland,Northern Ireland,GB-NIR,182.87,256.56,55.6,48.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 11:00:00,Northern Ireland,Northern Ireland,GB-NIR,204.87,285.93,50.13,43.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 12:00:00,Northern Ireland,Northern Ireland,GB-NIR,210.81,293.78,48.55,42.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 13:00:00,Northern Ireland,Northern Ireland,GB-NIR,202.02,281.27,50.6,45.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 14:00:00,Northern Ireland,Northern Ireland,GB-NIR,190.14,265.55,53.4,48.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 15:00:00,Northern Ireland,Northern Ireland,GB-NIR,160.81,226.55,60.59,56.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 16:00:00,Northern Ireland,Northern Ireland,GB-NIR,138.04,195.26,66.33,64.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 17:00:00,Northern Ireland,Northern Ireland,GB-NIR,130.89,186.54,68.05,65.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 18:00:00,Northern Ireland,Northern Ireland,GB-NIR,137.27,194.73,66.52,64.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 19:00:00,Northern Ireland,Northern Ireland,GB-NIR,148.04,209.1,63.91,61.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 20:00:00,Northern Ireland,Northern Ireland,GB-NIR,153.5,216.21,62.58,59.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 21:00:00,Northern Ireland,Northern Ireland,GB-NIR,157.69,221.58,61.59,58.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 22:00:00,Northern Ireland,Northern Ireland,GB-NIR,173.01,240.66,57.9,56.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-01 23:00:00,Northern Ireland,Northern Ireland,GB-NIR,181.87,252.58,55.84,51.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 00:00:00,Northern Ireland,Northern Ireland,GB-NIR,202.93,280.62,50.75,44.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 01:00:00,Northern Ireland,Northern Ireland,GB-NIR,210.61,290.69,48.93,42.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 02:00:00,Northern Ireland,Northern Ireland,GB-NIR,217.48,299.67,47.33,40.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 03:00:00,Northern Ireland,Northern Ireland,GB-NIR,221.99,305.72,46.24,38.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 04:00:00,Northern Ireland,Northern Ireland,GB-NIR,221.38,304.88,46.42,38.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 05:00:00,Northern Ireland,Northern Ireland,GB-NIR,232.9,320.06,43.64,35.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 06:00:00,Northern Ireland,Northern Ireland,GB-NIR,208.73,288.11,49.33,42.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 07:00:00,Northern Ireland,Northern Ireland,GB-NIR,192.9,268.46,53.0,44.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 08:00:00,Northern Ireland,Northern Ireland,GB-NIR,173.86,244.12,57.58,50.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 09:00:00,Northern Ireland,Northern Ireland,GB-NIR,182.94,257.03,55.09,48.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 10:00:00,Northern Ireland,Northern Ireland,GB-NIR,192.33,269.89,52.49,46.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 11:00:00,Northern Ireland,Northern Ireland,GB-NIR,198.03,277.61,50.97,44.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 12:00:00,Northern Ireland,Northern Ireland,GB-NIR,204.88,286.57,49.3,42.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 13:00:00,Northern Ireland,Northern Ireland,GB-NIR,202.53,283.58,49.79,43.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 14:00:00,Northern Ireland,Northern Ireland,GB-NIR,207.78,290.03,48.5,42.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 15:00:00,Northern Ireland,Northern Ireland,GB-NIR,201.74,281.65,50.13,44.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 16:00:00,Northern Ireland,Northern Ireland,GB-NIR,198.97,278.5,50.73,44.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 17:00:00,Northern Ireland,Northern Ireland,GB-NIR,196.28,274.42,51.64,45.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 18:00:00,Northern Ireland,Northern Ireland,GB-NIR,195.15,272.99,51.94,46.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 19:00:00,Northern Ireland,Northern Ireland,GB-NIR,186.77,262.37,53.95,47.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 20:00:00,Northern Ireland,Northern Ireland,GB-NIR,179.11,252.79,55.93,49.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 21:00:00,Northern Ireland,Northern Ireland,GB-NIR,175.37,248.4,56.98,49.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 22:00:00,Northern Ireland,Northern Ireland,GB-NIR,175.59,248.2,57.21,49.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-02 23:00:00,Northern Ireland,Northern Ireland,GB-NIR,180.06,249.94,56.44,47.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 00:00:00,Northern Ireland,Northern Ireland,GB-NIR,208.07,286.84,49.67,41.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 01:00:00,Northern Ireland,Northern Ireland,GB-NIR,201.72,278.45,51.25,42.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 02:00:00,Northern Ireland,Northern Ireland,GB-NIR,202.43,279.35,51.03,42.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 03:00:00,Northern Ireland,Northern Ireland,GB-NIR,202.14,278.91,51.0,42.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 04:00:00,Northern Ireland,Northern Ireland,GB-NIR,201.59,278.26,51.1,42.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 05:00:00,Northern Ireland,Northern Ireland,GB-NIR,208.66,287.51,49.38,40.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 06:00:00,Northern Ireland,Northern Ireland,GB-NIR,206.74,286.8,49.76,40.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 07:00:00,Northern Ireland,Northern Ireland,GB-NIR,224.97,312.73,44.84,36.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 08:00:00,Northern Ireland,Northern Ireland,GB-NIR,229.73,319.42,43.38,35.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 09:00:00,Northern Ireland,Northern Ireland,GB-NIR,238.37,330.47,41.27,34.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 10:00:00,Northern Ireland,Northern Ireland,GB-NIR,244.3,337.89,39.94,34.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 11:00:00,Northern Ireland,Northern Ireland,GB-NIR,256.74,353.63,36.92,32.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 12:00:00,Northern Ireland,Northern Ireland,GB-NIR,249.85,345.05,38.52,33.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 13:00:00,Northern Ireland,Northern Ireland,GB-NIR,253.58,349.75,37.56,33.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 14:00:00,Northern Ireland,Northern Ireland,GB-NIR,259.28,356.42,36.24,32.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 15:00:00,Northern Ireland,Northern Ireland,GB-NIR,273.77,374.35,32.96,30.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 16:00:00,Northern Ireland,Northern Ireland,GB-NIR,300.34,407.81,26.96,26.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 17:00:00,Northern Ireland,Northern Ireland,GB-NIR,299.78,407.07,27.09,27.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 18:00:00,Northern Ireland,Northern Ireland,GB-NIR,295.57,401.52,28.12,28.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 19:00:00,Northern Ireland,Northern Ireland,GB-NIR,283.76,386.51,30.83,29.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 20:00:00,Northern Ireland,Northern Ireland,GB-NIR,241.72,333.92,40.43,35.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 21:00:00,Northern Ireland,Northern Ireland,GB-NIR,203.87,286.21,49.55,41.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 22:00:00,Northern Ireland,Northern Ireland,GB-NIR,198.24,279.13,51.14,42.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-03 23:00:00,Northern Ireland,Northern Ireland,GB-NIR,197.95,279.2,51.61,42.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 00:00:00,Northern Ireland,Northern Ireland,GB-NIR,212.24,296.56,48.39,41.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 01:00:00,Northern Ireland,Northern Ireland,GB-NIR,208.96,293.08,49.0,42.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 02:00:00,Northern Ireland,Northern Ireland,GB-NIR,205.41,290.26,50.05,39.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 03:00:00,Northern Ireland,Northern Ireland,GB-NIR,212.75,300.89,48.26,37.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 04:00:00,Northern Ireland,Northern Ireland,GB-NIR,214.43,303.36,47.83,36.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 05:00:00,Northern Ireland,Northern Ireland,GB-NIR,221.62,312.31,45.98,35.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 06:00:00,Northern Ireland,Northern Ireland,GB-NIR,201.76,282.22,50.65,43.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 07:00:00,Northern Ireland,Northern Ireland,GB-NIR,236.18,326.71,41.64,36.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 08:00:00,Northern Ireland,Northern Ireland,GB-NIR,237.99,328.49,41.14,36.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 09:00:00,Northern Ireland,Northern Ireland,GB-NIR,237.63,328.44,41.23,36.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 10:00:00,Northern Ireland,Northern Ireland,GB-NIR,256.5,353.64,36.61,31.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 11:00:00,Northern Ireland,Northern Ireland,GB-NIR,263.45,362.66,35.01,29.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 12:00:00,Northern Ireland,Northern Ireland,GB-NIR,270.26,371.22,33.37,28.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 13:00:00,Northern Ireland,Northern Ireland,GB-NIR,279.56,383.1,31.11,25.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 14:00:00,Northern Ireland,Northern Ireland,GB-NIR,292.73,399.86,27.85,22.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 15:00:00,Northern Ireland,Northern Ireland,GB-NIR,299.33,408.63,26.21,20.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 16:00:00,Northern Ireland,Northern Ireland,GB-NIR,306.93,417.81,24.69,19.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 17:00:00,Northern Ireland,Northern Ireland,GB-NIR,310.8,422.13,24.0,18.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 18:00:00,Northern Ireland,Northern Ireland,GB-NIR,306.7,416.98,24.78,19.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 19:00:00,Northern Ireland,Northern Ireland,GB-NIR,294.71,401.86,27.39,21.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 20:00:00,Northern Ireland,Northern Ireland,GB-NIR,284.49,389.72,29.46,22.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 21:00:00,Northern Ireland,Northern Ireland,GB-NIR,279.01,383.25,30.84,24.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 22:00:00,Northern Ireland,Northern Ireland,GB-NIR,276.21,379.21,31.98,26.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-04 23:00:00,Northern Ireland,Northern Ireland,GB-NIR,250.32,346.86,38.29,30.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 00:00:00,Northern Ireland,Northern Ireland,GB-NIR,225.87,316.22,44.17,35.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 01:00:00,Northern Ireland,Northern Ireland,GB-NIR,219.87,308.4,45.52,36.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 02:00:00,Northern Ireland,Northern Ireland,GB-NIR,225.29,316.06,44.08,35.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 03:00:00,Northern Ireland,Northern Ireland,GB-NIR,227.91,319.62,43.58,34.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 04:00:00,Northern Ireland,Northern Ireland,GB-NIR,237.97,329.03,41.7,37.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 05:00:00,Northern Ireland,Northern Ireland,GB-NIR,259.19,354.01,36.93,36.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 06:00:00,Northern Ireland,Northern Ireland,GB-NIR,243.97,334.65,40.45,39.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 07:00:00,Northern Ireland,Northern Ireland,GB-NIR,237.9,328.54,41.05,37.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 08:00:00,Northern Ireland,Northern Ireland,GB-NIR,231.68,320.62,42.3,37.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 09:00:00,Northern Ireland,Northern Ireland,GB-NIR,228.23,316.11,43.23,38.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 10:00:00,Northern Ireland,Northern Ireland,GB-NIR,233.39,322.96,42.03,37.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 11:00:00,Northern Ireland,Northern Ireland,GB-NIR,235.47,325.69,41.67,37.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 12:00:00,Northern Ireland,Northern Ireland,GB-NIR,236.98,327.56,41.37,37.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 13:00:00,Northern Ireland,Northern Ireland,GB-NIR,230.69,319.38,42.77,38.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 14:00:00,Northern Ireland,Northern Ireland,GB-NIR,249.72,343.81,38.28,34.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 15:00:00,Northern Ireland,Northern Ireland,GB-NIR,256.51,352.27,36.75,33.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 16:00:00,Northern Ireland,Northern Ireland,GB-NIR,253.72,348.19,37.66,34.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 17:00:00,Northern Ireland,Northern Ireland,GB-NIR,242.89,334.37,40.2,36.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 18:00:00,Northern Ireland,Northern Ireland,GB-NIR,247.0,339.92,39.09,34.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 19:00:00,Northern Ireland,Northern Ireland,GB-NIR,251.35,345.76,37.97,33.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 20:00:00,Northern Ireland,Northern Ireland,GB-NIR,246.04,339.63,39.02,33.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 21:00:00,Northern Ireland,Northern Ireland,GB-NIR,240.49,333.22,40.4,33.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 22:00:00,Northern Ireland,Northern Ireland,GB-NIR,245.77,340.81,39.19,31.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-05 23:00:00,Northern Ireland,Northern Ireland,GB-NIR,229.7,319.58,43.86,35.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 00:00:00,Northern Ireland,Northern Ireland,GB-NIR,250.24,344.62,39.11,34.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 01:00:00,Northern Ireland,Northern Ireland,GB-NIR,245.69,339.52,40.2,34.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 02:00:00,Northern Ireland,Northern Ireland,GB-NIR,239.55,332.0,41.72,34.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 03:00:00,Northern Ireland,Northern Ireland,GB-NIR,239.77,332.08,41.7,34.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 04:00:00,Northern Ireland,Northern Ireland,GB-NIR,244.77,337.21,40.47,33.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 05:00:00,Northern Ireland,Northern Ireland,GB-NIR,248.43,342.4,39.42,31.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 06:00:00,Northern Ireland,Northern Ireland,GB-NIR,241.18,332.91,41.02,31.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 07:00:00,Northern Ireland,Northern Ireland,GB-NIR,240.13,332.11,40.7,31.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 08:00:00,Northern Ireland,Northern Ireland,GB-NIR,261.22,359.08,35.3,28.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 09:00:00,Northern Ireland,Northern Ireland,GB-NIR,272.61,374.06,32.55,26.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 10:00:00,Northern Ireland,Northern Ireland,GB-NIR,270.98,372.56,33.02,27.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 11:00:00,Northern Ireland,Northern Ireland,GB-NIR,275.61,378.97,31.87,26.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 12:00:00,Northern Ireland,Northern Ireland,GB-NIR,280.05,384.66,30.85,25.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 13:00:00,Northern Ireland,Northern Ireland,GB-NIR,281.8,386.69,30.27,24.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 14:00:00,Northern Ireland,Northern Ireland,GB-NIR,286.2,391.76,29.15,23.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 15:00:00,Northern Ireland,Northern Ireland,GB-NIR,289.55,395.6,28.39,22.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 16:00:00,Northern Ireland,Northern Ireland,GB-NIR,289.49,395.11,28.67,22.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 17:00:00,Northern Ireland,Northern Ireland,GB-NIR,299.43,407.42,26.66,21.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 18:00:00,Northern Ireland,Northern Ireland,GB-NIR,301.61,410.86,25.92,20.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 19:00:00,Northern Ireland,Northern Ireland,GB-NIR,298.06,407.62,26.47,20.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 20:00:00,Northern Ireland,Northern Ireland,GB-NIR,296.11,405.54,26.84,20.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 21:00:00,Northern Ireland,Northern Ireland,GB-NIR,305.08,417.21,25.02,19.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 22:00:00,Northern Ireland,Northern Ireland,GB-NIR,294.49,404.31,27.47,20.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-06 23:00:00,Northern Ireland,Northern Ireland,GB-NIR,286.55,394.02,30.27,22.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 00:00:00,Northern Ireland,Northern Ireland,GB-NIR,275.65,380.22,33.19,24.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 01:00:00,Northern Ireland,Northern Ireland,GB-NIR,269.23,372.1,34.76,25.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 02:00:00,Northern Ireland,Northern Ireland,GB-NIR,268.87,371.81,35.04,25.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 03:00:00,Northern Ireland,Northern Ireland,GB-NIR,266.87,369.26,35.4,25.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 04:00:00,Northern Ireland,Northern Ireland,GB-NIR,262.92,364.11,36.61,26.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 05:00:00,Northern Ireland,Northern Ireland,GB-NIR,251.35,349.8,39.22,27.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 06:00:00,Northern Ireland,Northern Ireland,GB-NIR,266.24,368.69,35.39,25.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 07:00:00,Northern Ireland,Northern Ireland,GB-NIR,275.06,379.94,32.82,23.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 08:00:00,Northern Ireland,Northern Ireland,GB-NIR,289.67,397.69,29.19,21.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 09:00:00,Northern Ireland,Northern Ireland,GB-NIR,291.08,399.14,28.91,22.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 10:00:00,Northern Ireland,Northern Ireland,GB-NIR,290.04,397.75,29.19,23.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 11:00:00,Northern Ireland,Northern Ireland,GB-NIR,291.77,399.82,28.79,23.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 12:00:00,Northern Ireland,Northern Ireland,GB-NIR,290.41,397.82,29.06,23.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 13:00:00,Northern Ireland,Northern Ireland,GB-NIR,294.33,402.32,28.18,23.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2024-01-07 14:00:00,Northern Ireland,Northern Ireland,GB-NIR,289.01,395.08,29.33,23.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
