Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,Denmark,Bornholm,DK-BHM,87.6,128.04,89.64,89.32,bornholm.powerlab.dk,false,
2024-01-01 01:00:00,Denmark,Bornholm,DK-BHM,101.12,144.78,87.98,87.67,bornholm.powerlab.dk,false,
2024-01-01 02:00:00,Denmark,Bornholm,DK-BHM,112.38,159.0,86.6,86.31,bornholm.powerlab.dk,false,
2024-01-01 03:00:00,Denmark,Bornholm,DK-BHM,116.09,163.61,86.13,85.85,bornholm.powerlab.dk,false,
2024-01-01 04:00:00,Denmark,Bornholm,DK-BHM,128.59,179.23,84.58,84.29,bornholm.powerlab.dk,false,
2024-01-01 05:00:00,Denmark,Bornholm,DK-BHM,143.45,197.37,82.82,82.39,bornholm.powerlab.dk,false,
2024-01-01 06:00:00,Denmark,Bornholm,DK-BHM,143.87,197.41,82.77,82.48,bornholm.powerlab.dk,false,
2024-01-01 07:00:00,Denmark,Bornholm,DK-BHM,128.2,199.74,84.63,84.31,bornholm.powerlab.dk,false,
2024-01-01 08:00:00,Denmark,Bornholm,DK-BHM,94.06,214.37,88.74,88.56,bornholm.powerlab.dk,false,
2024-01-01 09:00:00,Denmark,Bornholm,DK-BHM,88.7,207.25,89.68,89.57,bornholm.powerlab.dk,false,
2024-01-01 10:00:00,Denmark,Bornholm,DK-BHM,75.91,190.26,91.37,91.12,bornholm.powerlab.dk,false,
2024-01-01 11:00:00,Denmark,Bornholm,DK-BHM,64.71,179.25,92.62,90.63,bornholm.powerlab.dk,false,
2024-01-01 12:00:00,Denmark,Bornholm,DK-BHM,74.3,188.04,92.06,88.66,bornholm.powerlab.dk,false,
2024-01-01 13:00:00,Denmark,Bornholm,DK-BHM,31.82,142.78,96.47,88.92,bornholm.powerlab.dk,false,
2024-01-01 14:00:00,Denmark,Bornholm,DK-BHM,14.95,123.78,98.23,88.58,bornholm.powerlab.dk,false,
2024-01-01 15:00:00,Denmark,Bornholm,DK-BHM,19.44,126.61,97.57,88.55,bornholm.powerlab.dk,false,
2024-01-01 16:00:00,Denmark,Bornholm,DK-BHM,18.28,121.57,97.87,87.82,bornholm.powerlab.dk,false,
2024-01-01 17:00:00,Denmark,Bornholm,DK-BHM,17.84,121.78,97.99,89.0,bornholm.powerlab.dk,false,
2024-01-01 18:00:00,Denmark,Bornholm,DK-BHM,17.92,128.69,97.61,89.79,bornholm.powerlab.dk,false,
2024-01-01 19:00:00,Denmark,Bornholm,DK-BHM,19.33,137.62,97.25,91.92,bornholm.powerlab.dk,false,
2024-01-01 20:00:00,Denmark,Bornholm,DK-BHM,73.02,200.33,91.28,90.55,bornholm.powerlab.dk,false,
2024-01-01 21:00:00,Denmark,Bornholm,DK-BHM,70.53,200.11,91.63,91.02,bornholm.powerlab.dk,false,
2024-01-01 22:00:00,Denmark,Bornholm,DK-BHM,106.53,196.02,87.1,85.89,bornholm.powerlab.dk,false,
2024-01-01 23:00:00,Denmark,Bornholm,DK-BHM,115.62,164.45,85.89,84.5,bornholm.powerlab.dk,false,
2024-01-02 00:00:00,Denmark,Bornholm,DK-BHM,116.06,163.3,86.03,84.6,bornholm.powerlab.dk,false,
2024-01-02 01:00:00,Denmark,Bornholm,DK-BHM,124.02,173.27,85.03,83.53,bornholm.powerlab.dk,false,
2024-01-02 02:00:00,Denmark,Bornholm,DK-BHM,122.71,172.09,85.13,83.73,bornholm.powerlab.dk,false,
2024-01-02 03:00:00,Denmark,Bornholm,DK-BHM,116.37,165.46,85.79,84.46,bornholm.powerlab.dk,false,
2024-01-02 04:00:00,Denmark,Bornholm,DK-BHM,46.05,88.36,93.53,92.63,bornholm.powerlab.dk,false,
2024-01-02 05:00:00,Denmark,Bornholm,DK-BHM,11.27,59.3,98.36,97.12,bornholm.powerlab.dk,false,
2024-01-02 06:00:00,Denmark,Bornholm,DK-BHM,0.22,82.78,99.97,99.87,bornholm.powerlab.dk,false,
2024-01-02 07:00:00,Denmark,Bornholm,DK-BHM,0.9,84.25,99.87,99.29,bornholm.powerlab.dk,false,
2024-01-02 08:00:00,Denmark,Bornholm,DK-BHM,0.36,81.48,99.95,99.63,bornholm.powerlab.dk,false,
2024-01-02 09:00:00,Denmark,Bornholm,DK-BHM,0.85,82.36,99.88,98.5,bornholm.powerlab.dk,false,
2024-01-02 10:00:00,Denmark,Bornholm,DK-BHM,1.42,82.73,99.79,98.54,bornholm.powerlab.dk,false,
2024-01-02 11:00:00,Denmark,Bornholm,DK-BHM,0.75,82.27,99.89,98.34,bornholm.powerlab.dk,false,
2024-01-02 12:00:00,Denmark,Bornholm,DK-BHM,0.29,83.92,99.96,99.12,bornholm.powerlab.dk,false,
2024-01-02 13:00:00,Denmark,Bornholm,DK-BHM,0.11,81.45,99.98,99.81,bornholm.powerlab.dk,false,
2024-01-02 14:00:00,Denmark,Bornholm,DK-BHM,0.05,83.97,99.99,99.76,bornholm.powerlab.dk,false,
2024-01-02 15:00:00,Denmark,Bornholm,DK-BHM,0.02,81.11,100.0,99.89,bornholm.powerlab.dk,false,
2024-01-02 16:00:00,Denmark,Bornholm,DK-BHM,0.0,79.19,100.0,99.99,bornholm.powerlab.dk,false,
2024-01-02 17:00:00,Denmark,Bornholm,DK-BHM,0.0,75.02,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-02 18:00:00,Denmark,Bornholm,DK-BHM,0.0,75.66,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-02 19:00:00,Denmark,Bornholm,DK-BHM,0.0,73.74,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-02 20:00:00,Denmark,Bornholm,DK-BHM,0.0,73.84,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-02 21:00:00,Denmark,Bornholm,DK-BHM,0.0,74.53,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-02 22:00:00,Denmark,Bornholm,DK-BHM,0.0,49.45,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-02 23:00:00,Denmark,Bornholm,DK-BHM,0.0,20.31,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 00:00:00,Denmark,Bornholm,DK-BHM,0.16,20.18,99.98,99.98,bornholm.powerlab.dk,false,
2024-01-03 01:00:00,Denmark,Bornholm,DK-BHM,0.0,20.19,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 02:00:00,Denmark,Bornholm,DK-BHM,0.0,19.65,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 03:00:00,Denmark,Bornholm,DK-BHM,0.0,20.11,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 04:00:00,Denmark,Bornholm,DK-BHM,0.0,19.73,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 05:00:00,Denmark,Bornholm,DK-BHM,5.17,27.06,99.36,99.32,bornholm.powerlab.dk,false,
2024-01-03 06:00:00,Denmark,Bornholm,DK-BHM,8.98,31.18,98.93,98.77,bornholm.powerlab.dk,false,
2024-01-03 07:00:00,Denmark,Bornholm,DK-BHM,0.0,69.21,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 08:00:00,Denmark,Bornholm,DK-BHM,0.0,72.59,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 09:00:00,Denmark,Bornholm,DK-BHM,0.0,71.9,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 10:00:00,Denmark,Bornholm,DK-BHM,0.0,72.02,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 11:00:00,Denmark,Bornholm,DK-BHM,0.0,73.7,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 12:00:00,Denmark,Bornholm,DK-BHM,0.13,75.13,99.98,99.96,bornholm.powerlab.dk,false,
2024-01-03 13:00:00,Denmark,Bornholm,DK-BHM,0.57,76.26,99.92,99.79,bornholm.powerlab.dk,false,
2024-01-03 14:00:00,Denmark,Bornholm,DK-BHM,0.0,75.4,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 15:00:00,Denmark,Bornholm,DK-BHM,0.0,77.24,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 16:00:00,Denmark,Bornholm,DK-BHM,0.0,75.45,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 17:00:00,Denmark,Bornholm,DK-BHM,0.0,76.51,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 18:00:00,Denmark,Bornholm,DK-BHM,0.0,77.67,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 19:00:00,Denmark,Bornholm,DK-BHM,0.0,77.37,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 20:00:00,Denmark,Bornholm,DK-BHM,0.0,76.53,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 21:00:00,Denmark,Bornholm,DK-BHM,0.0,79.49,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 22:00:00,Denmark,Bornholm,DK-BHM,0.0,78.27,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-03 23:00:00,Denmark,Bornholm,DK-BHM,0.0,77.16,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-04 00:00:00,Denmark,Bornholm,DK-BHM,0.0,75.58,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-04 01:00:00,Denmark,Bornholm,DK-BHM,0.0,75.27,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-04 02:00:00,Denmark,Bornholm,DK-BHM,0.0,72.43,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-04 03:00:00,Denmark,Bornholm,DK-BHM,0.0,75.33,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-04 04:00:00,Denmark,Bornholm,DK-BHM,0.0,75.86,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-04 05:00:00,Denmark,Bornholm,DK-BHM,0.0,75.37,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-04 06:00:00,Denmark,Bornholm,DK-BHM,0.0,76.85,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-04 07:00:00,Denmark,Bornholm,DK-BHM,0.02,74.1,100.0,99.95,bornholm.powerlab.dk,false,
2024-01-04 08:00:00,Denmark,Bornholm,DK-BHM,0.08,75.08,99.99,99.95,bornholm.powerlab.dk,false,
2024-01-04 09:00:00,Denmark,Bornholm,DK-BHM,0.29,76.38,99.95,99.67,bornholm.powerlab.dk,false,
2024-01-04 10:00:00,Denmark,Bornholm,DK-BHM,0.74,78.47,99.89,99.44,bornholm.powerlab.dk,false,
2024-01-04 11:00:00,Denmark,Bornholm,DK-BHM,2.44,81.29,99.66,98.95,bornholm.powerlab.dk,false,
2024-01-04 12:00:00,Denmark,Bornholm,DK-BHM,10.66,89.82,98.7,97.23,bornholm.powerlab.dk,false,
2024-01-04 13:00:00,Denmark,Bornholm,DK-BHM,13.8,97.78,98.51,95.07,bornholm.powerlab.dk,false,
2024-01-04 14:00:00,Denmark,Bornholm,DK-BHM,17.97,100.94,98.04,95.09,bornholm.powerlab.dk,false,
2024-01-04 15:00:00,Denmark,Bornholm,DK-BHM,26.24,109.26,96.99,93.75,bornholm.powerlab.dk,false,
2024-01-04 16:00:00,Denmark,Bornholm,DK-BHM,35.52,118.72,96.22,91.37,bornholm.powerlab.dk,false,
2024-01-04 17:00:00,Denmark,Bornholm,DK-BHM,32.92,122.41,96.5,91.91,bornholm.powerlab.dk,false,
2024-01-04 18:00:00,Denmark,Bornholm,DK-BHM,36.4,127.81,96.06,90.38,bornholm.powerlab.dk,false,
2024-01-04 19:00:00,Denmark,Bornholm,DK-BHM,47.18,143.89,95.08,85.12,bornholm.powerlab.dk,false,
2024-01-04 20:00:00,Denmark,Bornholm,DK-BHM,49.8,151.21,94.76,84.61,bornholm.powerlab.dk,false,
2024-01-04 21:00:00,Denmark,Bornholm,DK-BHM,35.13,134.34,96.35,87.81,bornholm.powerlab.dk,false,
2024-01-04 22:00:00,Denmark,Bornholm,DK-BHM,34.71,136.82,96.37,87.14,bornholm.powerlab.dk,false,
2024-01-04 23:00:00,Denmark,Bornholm,DK-BHM,70.59,179.62,92.21,81.65,bornholm.powerlab.dk,false,
2024-01-05 00:00:00,Denmark,Bornholm,DK-BHM,82.77,195.2,90.37,81.62,bornholm.powerlab.dk,false,
2024-01-05 01:00:00,Denmark,Bornholm,DK-BHM,88.61,206.67,89.55,80.04,bornholm.powerlab.dk,false,
2024-01-05 02:00:00,Denmark,Bornholm,DK-BHM,88.36,208.88,89.62,80.84,bornholm.powerlab.dk,false,
2024-01-05 03:00:00,Denmark,Bornholm,DK-BHM,94.32,214.26,88.92,80.64,bornholm.powerlab.dk,false,
2024-01-05 04:00:00,Denmark,Bornholm,DK-BHM,81.68,197.16,90.13,79.82,bornholm.powerlab.dk,false,
2024-01-05 05:00:00,Denmark,Bornholm,DK-BHM,50.13,159.16,92.97,80.74,bornholm.powerlab.dk,false,
2024-01-05 06:00:00,Denmark,Bornholm,DK-BHM,90.11,191.74,89.34,77.27,bornholm.powerlab.dk,false,
2024-01-05 07:00:00,Denmark,Bornholm,DK-BHM,115.32,211.74,86.86,74.96,bornholm.powerlab.dk,false,
2024-01-05 08:00:00,Denmark,Bornholm,DK-BHM,110.51,206.63,87.42,75.07,bornholm.powerlab.dk,false,
2024-01-05 09:00:00,Denmark,Bornholm,DK-BHM,98.8,197.5,88.68,76.17,bornholm.powerlab.dk,false,
2024-01-05 10:00:00,Denmark,Bornholm,DK-BHM,99.78,201.0,88.23,76.53,bornholm.powerlab.dk,false,
2024-01-05 11:00:00,Denmark,Bornholm,DK-BHM,89.85,191.71,89.17,79.05,bornholm.powerlab.dk,false,
2024-01-05 12:00:00,Denmark,Bornholm,DK-BHM,89.81,193.27,89.17,79.52,bornholm.powerlab.dk,false,
2024-01-05 13:00:00,Denmark,Bornholm,DK-BHM,93.72,199.2,88.66,79.51,bornholm.powerlab.dk,false,
2024-01-05 14:00:00,Denmark,Bornholm,DK-BHM,109.35,218.58,86.86,78.61,bornholm.powerlab.dk,false,
2024-01-05 15:00:00,Denmark,Bornholm,DK-BHM,104.05,209.85,87.73,79.94,bornholm.powerlab.dk,false,
2024-01-05 16:00:00,Denmark,Bornholm,DK-BHM,97.83,199.44,88.7,81.33,bornholm.powerlab.dk,false,
2024-01-05 17:00:00,Denmark,Bornholm,DK-BHM,97.46,202.07,88.61,81.85,bornholm.powerlab.dk,false,
2024-01-05 18:00:00,Denmark,Bornholm,DK-BHM,59.19,164.31,92.33,85.36,bornholm.powerlab.dk,false,
2024-01-05 19:00:00,Denmark,Bornholm,DK-BHM,38.07,148.76,94.68,88.86,bornholm.powerlab.dk,false,
2024-01-05 20:00:00,Denmark,Bornholm,DK-BHM,27.93,135.24,96.15,90.85,bornholm.powerlab.dk,false,
2024-01-05 21:00:00,Denmark,Bornholm,DK-BHM,20.89,124.87,97.22,94.14,bornholm.powerlab.dk,false,
2024-01-05 22:00:00,Denmark,Bornholm,DK-BHM,39.69,149.59,95.0,90.74,bornholm.powerlab.dk,false,
2024-01-05 23:00:00,Denmark,Bornholm,DK-BHM,59.84,171.75,92.78,88.48,bornholm.powerlab.dk,false,
2024-01-06 00:00:00,Denmark,Bornholm,DK-BHM,68.14,183.28,91.72,88.67,bornholm.powerlab.dk,false,
2024-01-06 01:00:00,Denmark,Bornholm,DK-BHM,31.68,144.53,96.13,94.59,bornholm.powerlab.dk,false,
2024-01-06 02:00:00,Denmark,Bornholm,DK-BHM,16.91,123.86,97.95,97.26,bornholm.powerlab.dk,false,
2024-01-06 03:00:00,Denmark,Bornholm,DK-BHM,11.5,116.3,98.6,98.19,bornholm.powerlab.dk,false,
2024-01-06 04:00:00,Denmark,Bornholm,DK-BHM,16.38,119.4,98.0,97.44,bornholm.powerlab.dk,false,
2024-01-06 05:00:00,Denmark,Bornholm,DK-BHM,29.07,133.26,96.45,95.48,bornholm.powerlab.dk,false,
2024-01-06 06:00:00,Denmark,Bornholm,DK-BHM,56.39,160.93,93.15,91.15,bornholm.powerlab.dk,false,
2024-01-06 07:00:00,Denmark,Bornholm,DK-BHM,66.01,167.75,92.01,88.96,bornholm.powerlab.dk,false,
2024-01-06 08:00:00,Denmark,Bornholm,DK-BHM,82.01,175.17,89.96,85.66,bornholm.powerlab.dk,false,
2024-01-06 09:00:00,Denmark,Bornholm,DK-BHM,61.66,155.92,92.64,88.27,bornholm.powerlab.dk,false,
2024-01-06 10:00:00,Denmark,Bornholm,DK-BHM,57.63,156.87,93.19,88.19,bornholm.powerlab.dk,false,
2024-01-06 11:00:00,Denmark,Bornholm,DK-BHM,53.48,150.25,93.49,89.15,bornholm.powerlab.dk,false,
2024-01-06 12:00:00,Denmark,Bornholm,DK-BHM,66.68,164.68,91.94,87.21,bornholm.powerlab.dk,false,
2024-01-06 13:00:00,Denmark,Bornholm,DK-BHM,71.33,178.46,91.41,86.29,bornholm.powerlab.dk,false,
2024-01-06 14:00:00,Denmark,Bornholm,DK-BHM,74.69,178.66,90.95,85.71,bornholm.powerlab.dk,false,
2024-01-06 15:00:00,Denmark,Bornholm,DK-BHM,80.49,185.67,90.38,84.41,bornholm.powerlab.dk,false,
2024-01-06 16:00:00,Denmark,Bornholm,DK-BHM,87.47,189.04,89.8,83.2,bornholm.powerlab.dk,false,
2024-01-06 17:00:00,Denmark,Bornholm,DK-BHM,74.66,174.46,91.37,85.88,bornholm.powerlab.dk,false,
2024-01-06 18:00:00,Denmark,Bornholm,DK-BHM,67.45,169.67,92.15,87.06,bornholm.powerlab.dk,false,
2024-01-06 19:00:00,Denmark,Bornholm,DK-BHM,66.09,176.1,92.21,87.05,bornholm.powerlab.dk,false,
2024-01-06 20:00:00,Denmark,Bornholm,DK-BHM,85.77,202.61,89.67,83.98,bornholm.powerlab.dk,false,
2024-01-06 21:00:00,Denmark,Bornholm,DK-BHM,66.56,179.83,91.8,88.26,bornholm.powerlab.dk,false,
2024-01-06 22:00:00,Denmark,Bornholm,DK-BHM,64.81,178.53,92.05,88.57,bornholm.powerlab.dk,false,
2024-01-06 23:00:00,Denmark,Bornholm,DK-BHM,53.34,159.42,93.73,88.12,bornholm.powerlab.dk,false,
2024-01-07 00:00:00,Denmark,Bornholm,DK-BHM,64.34,175.36,92.4,87.21,bornholm.powerlab.dk,false,
2024-01-07 01:00:00,Denmark,Bornholm,DK-BHM,66.32,177.29,92.11,87.06,bornholm.powerlab.dk,false,
2024-01-07 02:00:00,Denmark,Bornholm,DK-BHM,77.08,191.9,90.77,85.73,bornholm.powerlab.dk,false,
2024-01-07 03:00:00,Denmark,Bornholm,DK-BHM,61.44,167.17,92.63,88.64,bornholm.powerlab.dk,false,
2024-01-07 04:00:00,Denmark,Bornholm,DK-BHM,79.62,196.64,90.58,84.21,bornholm.powerlab.dk,false,
2024-01-07 05:00:00,Denmark,Bornholm,DK-BHM,74.55,190.67,91.08,85.91,bornholm.powerlab.dk,false,
2024-01-07 06:00:00,Denmark,Bornholm,DK-BHM,74.49,185.03,91.0,85.93,bornholm.powerlab.dk,false,
2024-01-07 07:00:00,Denmark,Bornholm,DK-BHM,54.66,151.22,93.45,89.15,bornholm.powerlab.dk,false,
2024-01-07 08:00:00,Denmark,Bornholm,DK-BHM,41.36,132.47,95.15,91.6,bornholm.powerlab.dk,false,
2024-01-07 09:00:00,Denmark,Bornholm,DK-BHM,41.92,129.01,95.2,91.17,bornholm.powerlab.dk,false,
2024-01-07 10:00:00,Denmark,Bornholm,DK-BHM,34.15,123.11,96.12,92.72,bornholm.powerlab.dk,false,
2024-01-07 11:00:00,Denmark,Bornholm,DK-BHM,9.4,87.32,98.93,97.97,bornholm.powerlab.dk,false,
2024-01-07 12:00:00,Denmark,Bornholm,DK-BHM,15.01,95.2,98.33,96.57,bornholm.powerlab.dk,false,
2024-01-07 13:00:00,Denmark,Bornholm,DK-BHM,21.05,99.89,97.64,95.19,bornholm.powerlab.dk,false,
2024-01-07 14:00:00,Denmark,Bornholm,DK-BHM,41.99,127.84,95.34,90.25,bornholm.powerlab.dk,false,
2024-01-07 15:00:00,Denmark,Bornholm,DK-BHM,60.86,146.0,92.74,86.53,bornholm.powerlab.dk,false,
2024-01-07 16:00:00,Denmark,Bornholm,DK-BHM,61.14,146.03,93.24,85.69,bornholm.powerlab.dk,false,
2024-01-07 17:00:00,Denmark,Bornholm,DK-BHM,31.93,118.9,96.45,91.83,bornholm.powerlab.dk,false,
2024-01-07 18:00:00,Denmark,Bornholm,DK-BHM,6.16,84.39,99.15,97.09,bornholm.powerlab.dk,false,
2024-01-07 19:00:00,Denmark,Bornholm,DK-BHM,9.56,97.42,98.86,97.75,bornholm.powerlab.dk,false,
2024-01-07 20:00:00,Denmark,Bornholm,DK-BHM,3.76,88.81,99.56,99.05,bornholm.powerlab.dk,false,
2024-01-07 21:00:00,Denmark,Bornholm,DK-BHM,0.06,85.65,99.99,99.97,bornholm.powerlab.dk,false,
2024-01-07 22:00:00,Denmark,Bornholm,DK-BHM,0.0,87.79,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-07 23:00:00,Denmark,Bornholm,DK-BHM,0.57,91.32,99.94,99.79,bornholm.powerlab.dk,false,
2024-01-08 00:00:00,Denmark,Bornholm,DK-BHM,4.19,97.18,99.56,98.57,bornholm.powerlab.dk,false,
2024-01-08 01:00:00,Denmark,Bornholm,DK-BHM,1.23,94.78,99.87,99.53,bornholm.powerlab.dk,false,
2024-01-08 02:00:00,Denmark,Bornholm,DK-BHM,1.19,90.59,99.87,99.57,bornholm.powerlab.dk,false,
2024-01-08 03:00:00,Denmark,Bornholm,DK-BHM,8.27,109.25,99.09,97.31,bornholm.powerlab.dk,false,
2024-01-08 04:00:00,Denmark,Bornholm,DK-BHM,14.01,109.08,98.4,96.27,bornholm.powerlab.dk,false,
2024-01-08 05:00:00,Denmark,Bornholm,DK-BHM,24.01,110.55,97.09,92.63,bornholm.powerlab.dk,false,
2024-01-08 06:00:00,Denmark,Bornholm,DK-BHM,42.98,127.38,94.95,88.89,bornholm.powerlab.dk,false,
2024-01-08 07:00:00,Denmark,Bornholm,DK-BHM,8.72,171.6,98.94,97.74,bornholm.powerlab.dk,false,
2024-01-08 08:00:00,Denmark,Bornholm,DK-BHM,0.0,182.36,100.0,100.0,bornholm.powerlab.dk,false,
2024-01-08 09:00:00,Denmark,Bornholm,DK-BHM,31.28,181.99,96.26,92.78,bornholm.powerlab.dk,false,
2024-01-08 10:00:00,Denmark,Bornholm,DK-BHM,38.55,172.67,95.21,90.17,bornholm.powerlab.dk,false,
2024-01-08 11:00:00,Denmark,Bornholm,DK-BHM,67.16,179.82,91.98,84.44,bornholm.powerlab.dk,false,
2024-01-08 12:00:00,Denmark,Bornholm,DK-BHM,82.38,173.8,90.21,80.93,bornholm.powerlab.dk,false,
2024-01-08 13:00:00,Denmark,Bornholm,DK-BHM,83.56,177.37,90.29,78.38,bornholm.powerlab.dk,false,
2024-01-08 14:00:00,Denmark,Bornholm,DK-BHM,89.13,184.97,89.66,75.79,bornholm.powerlab.dk,false,
2024-01-08 15:00:00,Denmark,Bornholm,DK-BHM,45.35,139.57,93.76,77.54,bornholm.powerlab.dk,false,
2024-01-08 16:00:00,Denmark,Bornholm,DK-BHM,26.4,114.78,96.39,78.87,bornholm.powerlab.dk,false,
2024-01-08 17:00:00,Denmark,Bornholm,DK-BHM,8.1,95.74,98.88,80.94,bornholm.powerlab.dk,false,
2024-01-08 18:00:00,Denmark,Bornholm,DK-BHM,7.81,99.51,98.93,81.13,bornholm.powerlab.dk,false,
2024-01-08 19:00:00,Denmark,Bornholm,DK-BHM,2.64,95.76,99.72,81.53,bornholm.powerlab.dk,false,
2024-01-08 20:00:00,Denmark,Bornholm,DK-BHM,6.09,99.57,99.19,81.62,bornholm.powerlab.dk,false,
2024-01-08 21:00:00,Denmark,Bornholm,DK-BHM,1.99,95.81,99.8,81.67,bornholm.powerlab.dk,false,
2024-01-08 22:00:00,Denmark,Bornholm,DK-BHM,1.75,97.53,99.83,82.3,bornholm.powerlab.dk,false,
2024-01-08 23:00:00,Denmark,Bornholm,DK-BHM,1.58,92.15,99.85,82.41,bornholm.powerlab.dk,false,
2024-01-09 00:00:00,Denmark,Bornholm,DK-BHM,1.54,89.64,99.86,82.34,bornholm.powerlab.dk,false,
2024-01-09 01:00:00,Denmark,Bornholm,DK-BHM,1.54,89.66,99.86,82.09,bornholm.powerlab.dk,false,
2024-01-09 02:00:00,Denmark,Bornholm,DK-BHM,1.57,90.76,99.85,81.81,bornholm.powerlab.dk,false,
2024-01-09 03:00:00,Denmark,Bornholm,DK-BHM,1.63,91.1,99.85,81.59,bornholm.powerlab.dk,false,
2024-01-09 04:00:00,Denmark,Bornholm,DK-BHM,1.75,90.15,99.85,81.46,bornholm.powerlab.dk,false,
2024-01-09 05:00:00,Denmark,Bornholm,DK-BHM,2.11,85.52,99.81,80.91,bornholm.powerlab.dk,false,
2024-01-09 06:00:00,Denmark,Bornholm,DK-BHM,8.53,89.11,98.84,80.34,bornholm.powerlab.dk,false,
2024-01-09 07:00:00,Denmark,Bornholm,DK-BHM,7.47,87.62,99.03,80.19,bornholm.powerlab.dk,false,
2024-01-09 08:00:00,Denmark,Bornholm,DK-BHM,7.26,90.82,99.07,80.38,bornholm.powerlab.dk,false,
2024-01-09 09:00:00,Denmark,Bornholm,DK-BHM,3.5,86.84,99.61,80.84,bornholm.powerlab.dk,false,
2024-01-09 10:00:00,Denmark,Bornholm,DK-BHM,3.76,121.32,99.53,86.35,bornholm.powerlab.dk,false,
2024-01-09 11:00:00,Denmark,Bornholm,DK-BHM,6.94,111.67,99.06,85.14,bornholm.powerlab.dk,false,
2024-01-09 12:00:00,Denmark,Bornholm,DK-BHM,9.22,96.4,98.71,85.19,bornholm.powerlab.dk,false,
2024-01-09 13:00:00,Denmark,Bornholm,DK-BHM,11.98,100.26,98.31,82.33,bornholm.powerlab.dk,false,
2024-01-09 14:00:00,Denmark,Bornholm,DK-BHM,16.18,109.24,97.7,80.86,bornholm.powerlab.dk,false,
2024-01-09 15:00:00,Denmark,Bornholm,DK-BHM,12.5,103.54,98.27,80.48,bornholm.powerlab.dk,false,
2024-01-09 16:00:00,Denmark,Bornholm,DK-BHM,8.44,96.5,98.87,80.95,bornholm.powerlab.dk,false,
2024-01-09 17:00:00,Denmark,Bornholm,DK-BHM,8.83,100.16,98.82,81.67,bornholm.powerlab.dk,false,
2024-01-09 18:00:00,Denmark,Bornholm,DK-BHM,2.11,95.94,99.85,82.06,bornholm.powerlab.dk,false,
2024-01-09 19:00:00,Denmark,Bornholm,DK-BHM,1.77,98.59,99.89,83.12,bornholm.powerlab.dk,false,
2024-01-09 20:00:00,Denmark,Bornholm,DK-BHM,1.7,99.3,99.9,82.44,bornholm.powerlab.dk,false,
2024-01-09 21:00:00,Denmark,Bornholm,DK-BHM,1.4,101.42,99.91,84.13,bornholm.powerlab.dk,false,
2024-01-09 22:00:00,Denmark,Bornholm,DK-BHM,1.73,102.84,99.79,85.99,bornholm.powerlab.dk,false,
2024-01-09 23:00:00,Denmark,Bornholm,DK-BHM,1.12,93.33,99.93,85.26,bornholm.powerlab.dk,false,
2024-01-10 00:00:00,Denmark,Bornholm,DK-BHM,1.1,87.88,99.93,85.73,bornholm.powerlab.dk,false,
2024-01-10 01:00:00,Denmark,Bornholm,DK-BHM,1.22,88.7,99.92,84.19,bornholm.powerlab.dk,false,
2024-01-10 02:00:00,Denmark,Bornholm,DK-BHM,1.22,91.3,99.92,83.66,bornholm.powerlab.dk,false,
2024-01-10 03:00:00,Denmark,Bornholm,DK-BHM,1.32,92.4,99.92,82.91,bornholm.powerlab.dk,false,
